ID,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
8166,355,TRANSFER,820586.43,C616529502,161797.31,0,C2024299296,8527159.07,9347745.5,0
8167,344,TRANSFER,272997.35,C1063225525,272997.35,0,C1738718306,0,0,1
8168,6,CASH_OUT,10565,C1191732945,10565,0,C418964192,36275,24380.72,1
8169,520,CASH_OUT,658855.33,C343171866,658855.33,0,C1639651535,4937941.18,5596796.51,1
8170,489,TRANSFER,1189986.88,C1481892464,1189986.88,0,C1868266376,0,0,1
8171,129,PAYMENT,13277.2,C1232770164,0,0,M1174669795,0,0,0
8172,704,CASH_OUT,158788.32,C1323122307,158788.32,0,C171435126,4995950.14,5154738.46,1
8173,399,CASH_OUT,185808.39,C714727664,152231,0,C305407076,0,185808.39,0
8174,661,CASH_OUT,452675.39,C2011308100,0,0,C372425279,11653698.81,12106374.2,0
8175,128,TRANSFER,138993.63,C1087011428,138993.63,0,C2027691361,0,0,1
8176,99,CASH_OUT,286670.9,C468670582,286670.9,0,C1129467798,1028298.11,1314969.01,1
8177,227,CASH_IN,22739,C1114967797,454705,477444,C1612954215,2420767.92,2398028.93,0
8178,252,CASH_OUT,10632.86,C131759238,122050,111417.14,C2108689079,572707.15,583340.01,0
8179,576,TRANSFER,25040.78,C1468373827,25040.78,0,C77616403,0,0,1
8180,269,CASH_OUT,1314897.11,C2028485449,1314897.11,0,C1970513105,0,1314897.11,1
8181,220,TRANSFER,3379009.86,C33984222,3379009.86,0,C330559160,0,0,1
8182,137,CASH_IN,103151.17,C45742354,1415155.39,1518306.56,C1351639449,448980.97,345829.8,0
8183,188,PAYMENT,1598.1,C758298163,0,0,M1120657608,0,0,0
8184,208,CASH_OUT,164519.7,C85662089,164519.7,0,C364970868,0,164519.7,1
8185,232,PAYMENT,7471.75,C1057176554,5979,0,M126887649,0,0,0
8186,690,CASH_OUT,166891.51,C1080371544,166891.51,0,C2138077738,0,166891.51,1
8187,543,TRANSFER,74436.56,C694879733,74436.56,0,C1164535816,0,0,1
8188,137,CASH_OUT,121672.97,C2072511753,0,0,C1577628853,351242.76,472915.73,0
8189,710,TRANSFER,7418265.31,C1908904298,7418265.31,0,C646426738,0,0,1
8190,139,PAYMENT,4884.28,C930165921,2216.63,0,M139406677,0,0,0
8191,209,PAYMENT,7917.84,C1349371746,346912,338994.16,M361966249,0,0,0
8192,581,TRANSFER,801763.51,C1070533651,801763.51,0,C1336603610,0,0,1
8193,236,CASH_OUT,37419.07,C349377849,0,0,C1514746766,185663.59,223082.66,0
8194,43,CASH_OUT,207809.1,C2092662883,11075,0,C1741089267,0,207809.1,0
8195,403,CASH_IN,51442.84,C1254592647,9651347.06,9702789.9,C2078384595,976481.09,925038.25,0
8196,313,CASH_OUT,1202443.49,C804554509,1202443.49,0,C1258193111,193304.8,1395748.29,1
8197,304,PAYMENT,8227.54,C2132096029,0,0,M1404587309,0,0,0
8198,582,TRANSFER,305710.24,C1833008968,305710.24,0,C757160228,0,0,1
8199,212,TRANSFER,362988.52,C1442171840,362988.52,0,C1053252672,0,0,1
8200,352,CASH_IN,605316.15,C1792032161,2190629.57,2795945.73,C1453788208,4850924.24,4245608.08,0
8201,277,TRANSFER,242678.33,C688368548,242678.33,0,C31250082,0,0,1
8202,685,CASH_OUT,73110.82,C1141317489,73110.82,0,C301882275,203551.47,276662.29,1
8203,36,CASH_OUT,103056,C1859440956,103056,0,C1389963224,444182.13,547238.13,1
8204,218,TRANSFER,1476248.65,C1458982396,1476248.65,0,C534254918,0,0,1
8205,134,CASH_IN,510103.45,C1820149576,30528,540631.45,C678333193,5860818.97,5350715.51,0
8206,46,CASH_OUT,945131.85,C809054944,945131.85,0,C264512063,119561.47,1064693.32,1
8207,136,TRANSFER,635163.71,C463103522,0,0,C712787756,1066046.54,1701210.25,0
8208,324,TRANSFER,362837.15,C691233312,362837.15,0,C834545584,0,0,1
8209,397,CASH_IN,73426.38,C1870916634,4503424.24,4576850.62,C1293642340,88905.48,15479.1,0
8210,415,TRANSFER,461369.99,C152541672,461369.99,0,C14138104,0,0,1
8211,170,CASH_OUT,176700.12,C1854024553,176700.12,0,C1656789626,0,176700.12,1
8212,249,CASH_OUT,42399.4,C11281277,0,0,C1553969020,1029713.35,1072112.75,0
8213,492,CASH_OUT,133765.24,C540388399,13723,0,C1446298098,0,133765.24,0
8214,72,CASH_OUT,2947783.87,C1092143469,2947783.87,0,C528593406,353246.54,3301030.4,1
8215,64,CASH_OUT,37796.75,C758006561,37796.75,0,C2079728909,211905.39,249702.14,1
8216,618,TRANSFER,153870.09,C1155778843,153870.09,0,C636633653,0,0,1
8217,36,CASH_IN,304521.45,C1911650601,3530747.44,3835268.89,C1768641212,12600023.97,12014073.74,0
8218,357,PAYMENT,4991.36,C210707483,80049,75057.64,M2147088747,0,0,0
8219,533,CASH_OUT,400517.07,C391166048,400517.07,0,C1123547777,0,400517.07,1
8220,307,CASH_OUT,307287.87,C1208935641,52219.61,0,C1020110302,313388.51,620676.38,0
8221,184,CASH_IN,72827.87,C2078780589,5043079.23,5115907.11,C886971980,229726.08,156898.21,0
8222,130,CASH_OUT,190714.13,C1651130414,0,0,C1305071272,3134378.53,3325092.65,0
8223,249,CASH_OUT,169569.76,C1502290,22376,0,C2064504551,596397.98,765967.74,0
8224,345,CASH_IN,15966.89,C1685423715,4733995.64,4749962.53,C1081939602,236851.51,220884.61,0
8225,308,CASH_IN,242234.73,C590208613,2982539.77,3224774.5,C1420511692,277804.77,35570.04,0
8226,355,CASH_OUT,161187.68,C1547755169,10659,0,C1276849096,0,161187.68,0
8227,24,CASH_IN,151028.98,C1783804086,3358113.53,3509142.51,C658896644,1052729.96,901700.97,0
8228,234,PAYMENT,13226.8,C1603130681,0,0,M1539347059,0,0,0
8229,651,CASH_OUT,130777.09,C1641644327,130777.09,0,C1447531864,0,130777.09,1
8230,180,CASH_IN,317876.43,C926227169,22031,339907.43,C1539658523,999343.49,681467.05,0
8231,615,TRANSFER,8931550.69,C1634206825,8931550.69,0,C977366743,0,0,1
8232,354,PAYMENT,2240.18,C1407670621,72781,70540.82,M654659754,0,0,0
8233,299,CASH_IN,119910.29,C691368905,21981860.74,22101771.03,C1703047789,1112180.34,992270.05,0
8234,202,TRANSFER,37448.06,C946842365,34548,0,C1109334352,0,37448.06,0
8235,41,TRANSFER,1386333.16,C1632527459,0,0,C1423992712,17583108.59,18969441.74,0
8236,131,CASH_OUT,2540410.33,C1229867171,2540410.33,0,C985114937,0,2301330.2,1
8237,165,PAYMENT,7195.35,C206090221,502112,494916.65,M1379043911,0,0,0
8238,576,CASH_OUT,28284.88,C1126995065,28284.88,0,C1039822411,477021.43,505306.31,1
8239,652,CASH_OUT,740124.95,C1454952860,740124.95,0,C71447859,1382863.66,2122988.62,1
8240,360,CASH_OUT,78357.77,C1648787789,78357.77,0,C1789053993,10533.98,88891.75,1
8241,307,PAYMENT,13558.85,C150985325,21223,7664.15,M885881909,0,0,0
8242,400,TRANSFER,51113,C109032105,51113,0,C1072918822,0,0,1
8243,379,PAYMENT,27619.15,C1672832609,0,0,M814733366,0,0,0
8244,130,CASH_OUT,201988.55,C768827256,201988.55,0,C136499939,0,201988.55,1
8245,38,TRANSFER,7567170.36,C1215509660,7567170.36,0,C96222488,0,0,1
8246,66,TRANSFER,126715.84,C147756271,126715.84,0,C650234869,0,0,1
8247,355,CASH_OUT,212859.56,C1074819156,325330,112470.44,C1834630472,804371.01,1017230.57,0
8248,661,CASH_OUT,394702.91,C1181667899,0,0,C1205460548,1341613.46,1736316.38,0
8249,420,CASH_OUT,430722.59,C1979801086,430722.59,0,C207357507,1630593.27,2061315.87,1
8250,252,CASH_OUT,26349,C214134497,50373,24024,C1050117633,0,26349,0
8251,307,CASH_IN,9597.81,C1898391112,29866,39463.81,C1277366984,10127.83,14599.03,0
8252,473,CASH_OUT,417620.07,C281624402,417620.07,0,C197249105,0,417620.07,1
8253,9,CASH_OUT,14970.65,C1322738416,0,0,C243583341,50281,109227.1,0
8254,201,PAYMENT,19264.02,C623983327,0,0,M1632481902,0,0,0
8255,265,TRANSFER,127916.67,C1684685440,127916.67,0,C98246115,0,0,1
8256,178,PAYMENT,15880.82,C861134915,11084,0,M2127377079,0,0,0
8257,372,CASH_OUT,88976.26,C1431903296,58314,0,C2013878313,30886.31,119862.56,0
8258,641,CASH_OUT,2666139.51,C1114344238,2666139.51,0,C1868182822,1193425.04,3859564.55,1
8259,241,TRANSFER,1061482.24,C1780378261,1061482.24,0,C339002050,0,0,1
8260,210,PAYMENT,182.81,C1283461418,86988.17,86805.36,M519099840,0,0,0
8261,161,PAYMENT,5294.44,C1596662473,0,0,M1320702162,0,0,0
8262,106,TRANSFER,1486955.35,C1349419422,1486955.35,0,C199707137,0,0,1
8263,200,TRANSFER,159232.01,C254697935,159232.01,0,C1112225994,0,0,1
8264,699,CASH_OUT,148714.54,C1745419959,148714.54,0,C1737815990,0,148714.54,1
8265,608,TRANSFER,136331.05,C1043256763,136331.05,0,C1819996738,0,0,1
8266,275,CASH_OUT,74001.59,C683608141,0,0,C1373524650,174303.49,248305.07,0
8267,384,PAYMENT,536.37,C1325529420,102,0,M1770863202,0,0,0
8268,398,CASH_OUT,317528.15,C1274899982,235242.67,0,C1956560518,546012.08,863540.24,0
8269,287,PAYMENT,12220.97,C273465267,18152,5931.03,M1331487051,0,0,0
8270,380,CASH_OUT,130708.93,C317388141,0,0,C1853214491,686452.6,817161.53,0
8271,179,CASH_IN,128127.67,C1749304706,13790361.79,13918489.46,C2015848532,531451.4,403323.73,0
8272,36,CASH_OUT,32382.96,C1507237385,32382.96,0,C53062849,0,32382.96,1
8273,164,CASH_IN,116647.82,C1388602851,309472.95,426120.77,C1858037015,1111386.89,994739.07,0
8274,20,PAYMENT,8120.57,C1837242293,7453,0,M273016805,0,0,0
8275,397,TRANSFER,2350420.53,C1923228958,21689,0,C1527204101,1519542.03,3869962.56,0
8276,16,CASH_OUT,242319.51,C98403770,40544,0,C889853418,127944.11,1083985.49,0
8277,726,CASH_OUT,765104.94,C1722472158,765104.94,0,C2112033670,2272254.15,3037359.09,1
8278,303,CASH_OUT,171168.77,C1461259570,9991,0,C452863125,0,171168.77,0
8279,394,TRANSFER,49950.63,C1012366293,49950.63,0,C1028846036,0,0,1
8280,548,TRANSFER,126431.61,C107421923,126431.61,0,C1049744431,0,0,1
8281,163,CASH_IN,55588.83,C1347269289,1898268.63,1953857.46,C1114519601,473735.68,418146.85,0
8282,375,TRANSFER,4529857.4,C675666164,131486,0,C678974024,12866284.32,17396141.71,0
8283,377,CASH_OUT,79004.28,C768780601,0,0,C76109621,1056655.43,1135659.71,0
8284,327,PAYMENT,3606.95,C1774165165,0,0,M665408318,0,0,0
8285,164,CASH_OUT,24235.78,C190691067,8040,0,C2135215399,0,24235.78,0
8286,522,CASH_OUT,47464.13,C1803529233,7961,0,C901529710,0,47464.13,0
8287,275,CASH_IN,66989.76,C1528282884,31237,98226.76,C151886246,359024.99,292035.22,0
8288,694,TRANSFER,21358.8,C146707584,21358.8,0,C770227630,0,0,1
8289,265,TRANSFER,158214.43,C1151204098,158214.43,0,C1798298818,0,0,1
8290,210,PAYMENT,327.92,C1727549402,0,0,M1841258050,0,0,0
8291,131,TRANSFER,2248584.96,C245964929,2248584.96,0,C2025243065,0,0,1
8292,352,CASH_OUT,124881.44,C1026780241,0,0,C2038068199,794058.19,918939.62,0
8293,41,CASH_IN,94807.76,C139498741,845664,940471.76,C1780637887,314247.75,219439.99,0
8294,180,PAYMENT,15508.62,C909577968,19925,4416.38,M387526942,0,0,0
8295,444,TRANSFER,1186725.39,C1047335023,1186725.39,0,C1970958530,0,0,1
8296,234,CASH_IN,61518.1,C137614665,1144,62662.1,C2049842758,121741.44,60223.34,0
8297,689,CASH_OUT,276253.24,C921347828,276253.24,0,C291010044,247810.47,524063.71,1
8298,51,TRANSFER,202887.77,C155466948,202887.77,0,C1368205157,0,0,1
8299,305,CASH_OUT,86827.64,C881432146,165185,78357.36,C1033805583,0,86827.64,0
8300,349,TRANSFER,1258706.84,C1395405060,1258706.84,0,C567530691,0,0,1
8301,41,CASH_OUT,53343.5,C883461689,0,0,C1117692016,2279947.49,2333290.99,0
8302,466,CASH_IN,88149.91,C55799190,2194114.51,2282264.42,C2140362303,147993.92,59844.02,0
8303,659,PAYMENT,14643.86,C2034268296,6598.65,0,M1257635970,0,0,0
8304,221,TRANSFER,684174.46,C767035250,684174.46,0,C870958103,0,0,1
8305,187,PAYMENT,9023.63,C1623323463,206856.34,197832.71,M1127289777,0,0,0
8306,10,PAYMENT,37354.87,C766664447,154802.76,117447.89,M1146800997,0,0,0
8307,553,TRANSFER,244312.69,C1640049585,244312.69,0,C542321512,0,0,1
8308,394,PAYMENT,27005.81,C544985204,0,0,M561853365,0,0,0
8309,558,TRANSFER,244519.75,C189647886,244519.75,0,C532681837,0,0,1
8310,647,CASH_OUT,1517771.48,C375476201,1517771.48,0,C1907987459,161843.29,1679614.77,1
8311,145,TRANSFER,9467.62,C384072543,9467.62,0,C588343679,0,0,1
8312,280,CASH_OUT,339312.63,C1628171894,42406,0,C1580539898,0,339312.63,0
8313,186,CASH_IN,146890.82,C737498521,12805,159695.82,C891051853,10905362.54,10758471.72,0
8314,331,TRANSFER,420330.71,C1868228472,420330.71,0,C1690604100,0,0,1
8315,137,PAYMENT,7379.83,C2121899066,0,0,M2052835842,0,0,0
8316,492,CASH_OUT,1059682.92,C1400717591,1059682.92,0,C231455368,102876.2,1162559.12,1
8317,259,PAYMENT,4710.07,C1182586800,642,0,M675598944,0,0,0
8318,393,TRANSFER,659286.61,C1029336062,0,0,C567041860,3766613.08,4425899.69,0
8319,255,PAYMENT,4704.28,C1333011470,0,0,M818504848,0,0,0
8320,181,TRANSFER,955505.54,C997127653,955505.54,0,C1969513501,0,0,1
8321,13,PAYMENT,12023.06,C2003561738,65552,53528.94,M1956965990,0,0,0
8322,74,TRANSFER,59127.34,C1444290021,59127.34,0,C959470338,0,0,1
8323,330,TRANSFER,1690658.67,C233042561,102121,0,C585914452,12635.46,1703294.13,0
8324,230,PAYMENT,23549.44,C1730656972,49725,26175.56,M1649642439,0,0,0
8325,349,CASH_IN,1244.65,C507281907,16838644.57,16839889.22,C1464392578,2044687.87,2043443.22,0
8326,353,PAYMENT,17608.74,C1179237553,662063.91,644455.17,M772788693,0,0,0
8327,501,CASH_OUT,1254775.16,C250375030,1254775.16,0,C826954839,105384.01,1360159.18,1
8328,14,PAYMENT,10728.91,C1092496154,0,0,M1591262745,0,0,0
8329,381,CASH_IN,214773.48,C1151113498,1235,216008.48,C1566591581,6243658.25,6028884.77,0
8330,279,CASH_OUT,601222.02,C158423386,601222.02,0,C1536033650,0,601222.02,1
8331,503,CASH_OUT,153136.65,C2074345614,0,0,C1899610333,384368.6,537505.24,0
8332,397,CASH_OUT,221649.29,C1562784620,264,0,C1947348370,1908401.87,2130051.16,0
8333,451,CASH_OUT,475693.24,C23091724,475693.24,0,C798547691,28808.22,504501.46,1
8334,104,TRANSFER,125159.2,C1087798823,125159.2,0,C1125025410,0,0,1
8335,629,CASH_OUT,114253.58,C1773596823,114253.58,0,C1066960436,0,114253.58,1
8336,11,CASH_OUT,313418.28,C2021456831,313418.28,0,C157591472,688164.64,1029922.17,1
8337,401,CASH_IN,21422.1,C23139396,3385544.78,3406966.88,C214585409,3101458.72,3080036.63,0
8338,311,CASH_OUT,268366.47,C316319818,268366.47,0,C1564045599,6454803.87,6723170.34,1
8339,528,CASH_OUT,1016302.6,C1057118340,1016302.6,0,C1458829900,1149447.1,2165749.7,1
8340,13,PAYMENT,3431.32,C843334494,568782.43,565351.11,M902024014,0,0,0
8341,247,TRANSFER,76646.05,C2015533974,76646.05,0,C110048242,0,0,1
8342,187,CASH_IN,23106.43,C152873746,106246,129352.43,C841759275,607377.36,584270.93,0
8343,367,CASH_OUT,972009.75,C961270274,972009.75,0,C1692249598,298095.31,1270105.06,1
8344,414,TRANSFER,298384.21,C787438846,298384.21,0,C851575801,0,0,1
8345,178,TRANSFER,1796069.2,C913178524,1796069.2,0,C553554525,0,0,1
8346,41,TRANSFER,1270564.34,C1268743025,1270564.34,0,C802302527,0,0,1
8347,659,CASH_OUT,226718.78,C795191051,5095,0,C332981502,3058910.01,3285628.79,0
8348,314,TRANSFER,271150.29,C213083209,271150.29,0,C1918913776,0,0,1
8349,202,CASH_OUT,68141.47,C176675564,13525,0,C2023913759,246303.88,314445.35,0
8350,178,TRANSFER,31777.21,C1044251845,0,0,C984525680,5929880.71,5961657.91,0
8351,163,CASH_IN,22798.2,C252376083,451132.71,473930.92,C1996299764,710521.67,705292.58,0
8352,215,CASH_OUT,45053.05,C108008113,45053.05,0,C2015543503,202038.75,247091.8,1
8353,276,PAYMENT,4331.31,C1094505791,14663,10331.69,M1627714703,0,0,0
8354,322,CASH_OUT,105379.05,C878727414,0,0,C45847949,1004605.18,1109984.23,0
8355,101,TRANSFER,253793.28,C1375615484,253793.28,0,C1983479612,0,0,1
8356,416,TRANSFER,501683.46,C872835680,0,0,C563566923,3329106.46,3830789.93,0
8357,165,CASH_OUT,183003.69,C2102059334,0,0,C524983636,1740949.34,1923953.02,0
8358,270,CASH_OUT,14992.14,C243815682,14992.14,0,C1575356440,23867.57,38859.72,1
8359,102,CASH_OUT,872199.82,C1572733222,872199.82,0,C1065349988,5447159.73,6319359.54,1
8360,351,CASH_OUT,49298.31,C1624632321,0,0,C74444237,1638655.82,1687954.12,0
8361,271,TRANSFER,5926745.36,C393546828,5926745.36,0,C516790131,0,0,1
8362,371,CASH_IN,3287.19,C1755877755,9244509.17,9247796.35,C693095281,203319.32,200032.13,0
8363,221,TRANSFER,167060.63,C1057075880,167060.63,0,C2123365185,0,0,1
8364,691,TRANSFER,473086.28,C1621962604,473086.28,0,C2071195320,0,0,1
8365,567,CASH_OUT,248833.3,C1381550586,80127,0,C681887804,0,248833.3,0
8366,89,CASH_OUT,268230.43,C810552146,268230.43,0,C400913352,0,268230.43,1
8367,20,CASH_OUT,109148.83,C459475410,0,0,C11248268,815641.1,924789.93,0
8368,724,TRANSFER,501425.84,C241686740,501425.84,0,C2071832199,0,0,1
8369,153,CASH_OUT,109008.53,C1746722810,109008.53,0,C724702929,369085.36,478093.89,1
8370,170,CASH_OUT,2612915.2,C382837005,2612915.2,0,C386229497,7374588.54,9987503.74,1
8371,436,TRANSFER,513693.13,C862823643,513693.13,0,C359107574,0,0,1
8372,207,PAYMENT,9985.32,C320057814,0,0,M1776239741,0,0,0
8373,308,CASH_OUT,74674.93,C99781087,335,0,C711813127,36002.03,110676.96,0
8374,15,PAYMENT,17301.45,C829476055,51310,34008.55,M467887885,0,0,0
8375,415,CASH_OUT,461369.99,C2081855471,461369.99,0,C1671232989,2572575.13,3033945.11,1
8376,402,CASH_OUT,355196.36,C1271739349,180,0,C1084504302,1033494.62,1388690.98,0
8377,437,TRANSFER,367364.8,C1645177442,367364.8,0,C1573230375,0,0,1
8378,329,PAYMENT,2093.27,C731295459,298432.36,296339.1,M1625565031,0,0,0
8379,134,PAYMENT,12411.9,C1066271695,56704.75,44292.85,M1989552574,0,0,0
8380,501,CASH_OUT,534470.98,C1832180008,534470.98,0,C1558734299,741.07,535212.06,1
8381,14,PAYMENT,13853.37,C1070803818,21504,7650.63,M1581338142,0,0,0
8382,263,TRANSFER,297465.74,C777990468,297465.74,0,C1409823757,0,0,1
8383,157,CASH_IN,91344.87,C917405707,20542165.79,20633510.65,C1151452850,100991.29,9646.43,0
8384,399,PAYMENT,7520.83,C964279727,172761.31,165240.48,M435969761,0,0,0
8385,302,PAYMENT,391.29,C1433548448,0,0,M251640059,0,0,0
8386,687,CASH_IN,45584.66,C583696835,669536.98,715121.64,C650168573,74136.74,28552.09,0
8387,13,CASH_OUT,48375.02,C1894578299,48375.02,0,C590035788,374803.26,658520.33,1
8388,579,CASH_OUT,32372.82,C148685565,32372.82,0,C2026565433,0,32372.82,1
8389,402,CASH_OUT,175567.24,C677082508,9007,0,C463752282,14603.3,190170.53,0
8390,366,TRANSFER,5807351.83,C957078136,5807351.83,0,C819604043,0,0,1
8391,402,TRANSFER,48266.8,C790635066,48266.8,0,C898533005,0,0,1
8392,596,PAYMENT,3658.94,C136977431,0,0,M1051976426,0,0,0
8393,46,CASH_OUT,35016.23,C1267520613,35016.23,0,C801157832,65435.34,100451.57,1
8394,580,TRANSFER,2925111.67,C542286899,2925111.67,0,C1537390237,0,0,1
8395,103,TRANSFER,710385.55,C845451769,710385.55,0,C453650328,0,0,1
8396,457,CASH_OUT,879136.17,C1919721161,879136.17,0,C248420364,13264342.28,14143478.46,1
8397,212,CASH_OUT,254320,C726169935,31179,0,C2098154505,26811854.31,27066174.32,0
8398,159,CASH_OUT,467933.69,C1109023286,19487,0,C680017491,1962282.53,2430216.23,0
8399,593,CASH_OUT,125146.75,C1198861647,125146.75,0,C490114096,1820417.69,1945564.44,1
8400,302,CASH_OUT,400669.4,C1319959907,101251,0,C267527788,5653057.59,6053726.98,0
8401,86,CASH_OUT,88649.1,C796414235,88649.1,0,C1743229382,2239755.86,2328404.96,1
8402,373,CASH_IN,227973.3,C132768369,5406,233379.3,C1661056389,120056.94,0,0
8403,424,CASH_OUT,2772748.37,C323857001,2772748.37,0,C1982168080,0,2772748.37,1
8404,684,CASH_OUT,20236.65,C749459977,20450,213.35,C161216165,327851.7,348088.35,0
8405,330,CASH_OUT,375199.58,C293677528,0,0,C2097141675,9556898.42,9932097.99,0
8406,323,TRANSFER,854174.69,C1659735686,0,0,C862094848,946881.93,1787065.61,0
8407,61,CASH_OUT,332138.32,C520847673,332138.32,0,C362089456,52021.34,384159.66,1
8408,101,CASH_OUT,253793.28,C1168663550,253793.28,0,C740111360,525977.66,779770.94,1
8409,249,CASH_OUT,4720554.95,C842658651,4720554.95,0,C318179364,222987.58,4943542.53,1
8410,325,CASH_OUT,269187.87,C185770751,269187.87,0,C1583425323,0,269187.87,1
8411,403,CASH_OUT,266773.45,C871873415,0,0,C1132637,299938.24,566711.69,0
8412,151,CASH_OUT,113614.57,C605744517,113614.57,0,C839259296,786701.6,900316.17,1
8413,209,TRANSFER,635338.47,C868578311,136220.4,0,C1522918252,4577203.86,5212542.33,0
8414,400,CASH_OUT,167860.66,C1601414983,16701,0,C2067809836,0,173250.27,0
8415,303,CASH_IN,185828.31,C233211826,53358,239186.31,C277511978,1190385.54,1004557.23,0
8416,263,TRANSFER,178425.42,C1832209188,0,0,C1740133606,6024411.21,6202836.63,0
8417,295,CASH_OUT,162756.9,C1466532646,162756.9,0,C1824270535,927190.11,1089947.01,1
8418,208,CASH_OUT,145945.09,C1598254646,40767,0,C1731924157,0,145945.09,0
8419,232,CASH_IN,220448.3,C976000597,4167682.93,4388131.23,C744337419,1404694.65,1184246.35,0
8420,734,TRANSFER,23912.2,C1790385148,23912.2,0,C1671472479,0,0,1
8421,46,CASH_OUT,9977761.05,C840795008,9977761.05,0,C1214752539,0,9977761.05,1
8422,726,CASH_OUT,3547010.54,C456762120,3547010.54,0,C1618899924,134668.9,3681679.44,1
8423,206,PAYMENT,20038.09,C194270540,0,0,M1836054373,0,0,0
8424,204,PAYMENT,5958.06,C839783347,16728,10769.94,M1949317825,0,0,0
8425,486,TRANSFER,4505012.56,C1899244815,4505012.56,0,C1848485369,0,0,1
8426,491,CASH_OUT,25616.71,C194800493,25616.71,0,C830552686,3380917.08,3406533.8,1
8427,134,PAYMENT,15007.74,C927960230,0,0,M1736693235,0,0,0
8428,278,CASH_OUT,106728.83,C394122406,33526.99,0,C389076511,259778.19,366507.02,0
8429,483,CASH_IN,292872.6,C104708436,4799451.31,5092323.91,C1784196316,483901.72,191029.12,0
8430,385,TRANSFER,868004.62,C1630644567,868004.62,0,C183532439,0,0,1
8431,265,TRANSFER,415437.27,C1772129702,415437.27,0,C42065364,0,0,1
8432,20,PAYMENT,33205.75,C855908712,69658.55,36452.8,M664320688,0,0,0
8433,191,TRANSFER,198378.45,C1278037580,0,0,C354101975,305728.23,504106.69,0
8434,300,CASH_IN,103298.23,C1395874484,2552468.43,2655766.66,C168273564,607108.39,503810.16,0
8435,322,CASH_OUT,15462.12,C916380522,0,0,C2002572237,572599.66,588061.78,0
8436,18,PAYMENT,19809.21,C5869709,220394.04,200584.83,M757578579,0,0,0
8437,503,CASH_OUT,111492.08,C1374655991,41361,0,C796719536,44586.07,156078.14,0
8438,134,CASH_IN,38941.6,C877534794,57485,96426.6,C237367536,0,0,0
8439,42,CASH_IN,103881.17,C357891866,2502,106383.17,C727141163,2829661.58,2725780.41,0
8440,234,PAYMENT,2370.13,C489736808,25686,23315.87,M1566559341,0,0,0
8441,204,CASH_OUT,79938.47,C1076544980,79938.47,0,C1266885726,0,79938.47,1
